,Unnamed: 0,index,Title,Director,Cast,Genre,comb
1480,1480,1480,"Raat Gayi, Baat Gayi?",Saurabh Shukla,"Rajat Kapoor, Vinay Pathak, Neha Dhupia, Navneet Nishan, Dalip Tahil, Anuradha Menon, Aamir Bashir, Iravati Harshe",Drama,Saurabh Shukla Drama Rajat Kapoor Vinay Pathak Neha Dhupia Navneet Nishan Dalip Tahil Anuradha Menon Aamir Bashir Iravati Harshe Raat Gayi Baat Gayi
1481,1481,1481,3 Idiots,Rajkumar Hirani,"Aamir Khan, Kareena Kapoor, Sharman Joshi, R. Madhavan, Boman Irani, Omi Vaidya",Comedy,Rajkumar Hirani Comedy Aamir Khan Kareena Kapoor Sharman Joshi R Madhavan Boman Irani Omi Vaidya 3 Idiots
1482,1482,1482,Accident on Hill Road,Mahesh Nair,"Celina Jaitly, Farooq Sheikh",Thriller,Mahesh Nair Thriller Celina Jaitly Farooq Sheikh Accident on Hill Road
1483,1483,1483,Mumbai Chakachak,Sanjay Jha,"Rahul Bose, Ayesha Dharker, Mandira Bedi",Drama,Sanjay Jha Drama Rahul Bose Ayesha Dharker Mandira Bedi Mumbai Chakachak
1484,1484,1484,Horn 'Ok' Pleassss,Rakesh Sarang,"Nana Patekar, Rimi Sen, Muzamil Ibrahim",Romantic comedy,Rakesh Sarang Romantic comedy Nana Patekar Rimi Sen Muzamil Ibrahim Horn Ok Pleassss
1485,1485,1485,Chandni Chowk to China,Nikkhil Advani,"Akshay Kumar, Deepika Padukone, Mithun Chakraborty, Ranvir Shorey","Action, Comedy",Nikkhil Advani Action Comedy Akshay Kumar Deepika Padukone Mithun Chakraborty Ranvir Shorey Chandni Chowk to China
1486,1486,1486,Aasma: The Sky Is the Limit,Rohit Nayyar,"Hrishitaa Bhatt, Seema Biswas, Nauheed Cyrusi, Mansi Dovhal, Ravi Gossain",Drama,Rohit Nayyar Drama Hrishitaa Bhatt Seema Biswas Nauheed Cyrusi Mansi Dovhal Ravi Gossain Aasma The Sky Is the Limit
1487,1487,1487,Raaz: The Mystery Continues,Mohit Suri,"Emraan Hashmi, Kangana Ranaut, Adhyayan Suman, Jackie Shroff",Horror,Mohit Suri Horror Emraan Hashmi Kangana Ranaut Adhyayan Suman Jackie Shroff Raaz The Mystery Continues
1488,1488,1488,Luck by Chance,Zoya Akhtar,"Farhan Akhtar, Konkona Sen Sharma, Hrithik Roshan, Juhi Chawla, Rishi Kapoor, Sanjay Kapoor, Dimple Kapadia, Isha Sharvani, Shah Rukh Khan",Drama,Zoya Akhtar Drama Farhan Akhtar Konkona Sen Sharma Hrithik Roshan Juhi Chawla Rishi Kapoor Sanjay Kapoor Dimple Kapadia Isha Sharvani Shah Rukh Khan Luck by Chance
1489,1489,1489,Victory,AjitPal Mangat,"Harman Baweja, Amrita Rao, Anupam Kher, Gulshan Grover",Sports,AjitPal Mangat Sports Harman Baweja Amrita Rao Anupam Kher Gulshan Grover Victory
1490,1490,1490,Dev.D,Anurag Kashyap,"Abhay Deol, Mahi Gill, Kalki Koechlin",Romance,Anurag Kashyap Romance Abhay Deol Mahi Gill Kalki Koechlin DevD
1491,1491,1491,Chal Chala Chal,T. K. Rajeev Kumar,"Govinda, Rajpal Yadav, Reemma Sen, Om Puri",Comedy,T K Rajeev Kumar Comedy Govinda Rajpal Yadav Reemma Sen Om Puri Chal Chala Chal
1492,1492,1492,Mere Khwabon Mein Jo Aaye,Madhureeta Anand,"Randeep Hooda, Raima Sen, Arbaaz Khan,","Drama, Fantasy, Musical",Madhureeta Anand Drama Fantasy Musical Randeep Hooda Raima Sen Arbaaz Khan Mere Khwabon Mein Jo Aaye
1493,1493,1493,Billu,Priyadarshan,"Irrfan Khan, Shah Rukh Khan, Lara Dutta, Om Puri, Rajpal Yadav, Asrani",Drama,Priyadarshan Drama Irrfan Khan Shah Rukh Khan Lara Dutta Om Puri Rajpal Yadav Asrani Billu
1494,1494,1494,The Stoneman Murders,Manish Gupta,"Kay Kay Menon, Arbaaz Khan, Vikram Gokhale, Rukhsar Rehman","Crime, Drama, Mystery",Manish Gupta Crime Drama Mystery Kay Kay Menon Arbaaz Khan Vikram Gokhale Rukhsar Rehman The Stoneman Murders
1495,1495,1495,Delhi-6,Rakeysh Omprakash Mehra,"Abhishek Bachchan, Sonam Kapoor, Amitabh Bachchan, Waheeda Rehman, Divya Dutta, Rishi Kapoor, Om Puri, Atul Kulkarni, Prem Chopra","Romance, Drama",Rakeysh Omprakash Mehra Romance Drama Abhishek Bachchan Sonam Kapoor Amitabh Bachchan Waheeda Rehman Divya Dutta Rishi Kapoor Om Puri Atul Kulkarni Prem Chopra Delhi6
1496,1496,1496,Kisse Pyaar Karoon,Ajay Chandock,"Arshad Warsi, Aashish Chaudhary, Aarti Chhabria, Yash Tonk, Udita Goswami",Romance,Ajay Chandock Romance Arshad Warsi Aashish Chaudhary Aarti Chhabria Yash Tonk Udita Goswami Kisse Pyaar Karoon
1497,1497,1497,13B,Vikram K. Kumar,"R. Madhavan, Neetu Chandra, Saranya, Poonam Dhillon, Ravibabu, Sachin Khedekar, Deepak Dobriyal, Murli Sharma",Horror,Vikram K Kumar Horror R Madhavan Neetu Chandra Saranya Poonam Dhillon Ravibabu Sachin Khedekar Deepak Dobriyal Murli Sharma 13B
1498,1498,1498,Dhoondte Reh Jaaoge,Umesh Shukla,"Kunal Khemu, Paresh Rawal, Soha Ali Khan, Sonu Sood, Asrani, Johnny Lever",Comedy,Umesh Shukla Comedy Kunal Khemu Paresh Rawal Soha Ali Khan Sonu Sood Asrani Johnny Lever Dhoondte Reh Jaaoge
1499,1499,1499,Karma Aur Holi,Manish Gupta,"Sushmita Sen, Randeep Hooda, Naomi Campbell, Suresh Oberoi, Suchitra Krishnamoorthi",Drama,Manish Gupta Drama Sushmita Sen Randeep Hooda Naomi Campbell Suresh Oberoi Suchitra Krishnamoorthi Karma Aur Holi
1500,1500,1500,Jai Veeru,Puneet Sira,"Fardeen Khan, Kunal Khemu, Dia Mirza, Anjana Sukhani",Action Comedy,Puneet Sira Action Comedy Fardeen Khan Kunal Khemu Dia Mirza Anjana Sukhani Jai Veeru
1501,1501,1501,Little Zizou,Sooni Taraporevala,"Boman Irani, John Abraham, Kurush Deboo",Comedy,Sooni Taraporevala Comedy Boman Irani John Abraham Kurush Deboo Little Zizou
1502,1502,1502,Gulaal,Anurag Kashyap,"Kay Kay Menon, Deepak Dobriyal, Piyush Mishra, Mahi Gill, Jesse Randhawa, Aditya Shrivastava",Drama,Anurag Kashyap Drama Kay Kay Menon Deepak Dobriyal Piyush Mishra Mahi Gill Jesse Randhawa Aditya Shrivastava Gulaal
1503,1503,1503,Aloo Chaat,Robby Grewal,"Aftab Shivdasani, Aamna Sharif, Linda Arsenio, Kulbhushan Kharbanda, Manoj Pahwa, Sanjay Mishra",Romantic Comedy,Robby Grewal Romantic Comedy Aftab Shivdasani Aamna Sharif Linda Arsenio Kulbhushan Kharbanda Manoj Pahwa Sanjay Mishra Aloo Chaat
1504,1504,1504,Barah Aana,Raja Menon,"Naseeruddin Shah, Tannishtha Chatterjee",Drama,Raja Menon Drama Naseeruddin Shah Tannishtha Chatterjee Barah Aana
1505,1505,1505,Firaaq,Nandita Das,"Deepti Naval, Naseeruddin Shah, Paresh Rawal, Raghubir Yadav",Political,Nandita Das Political Deepti Naval Naseeruddin Shah Paresh Rawal Raghubir Yadav Firaaq
1506,1506,1506,Lottery,Hemant Prabhu,"Abhijeet Sawant, Sanjay Narvekar, Mukesh Tiwari, Rucha Gujarati, Manisha Kelkar",Comedy,Hemant Prabhu Comedy Abhijeet Sawant Sanjay Narvekar Mukesh Tiwari Rucha Gujarati Manisha Kelkar Lottery
1507,1507,1507,Straight,Parvati Balagopalan,"Daman Baggan, Anuj Chaudhary, Ketki Dave, Siddharth Makkar, Gul Panag, Vinay Pathak",Romantic Comedy,Parvati Balagopalan Romantic Comedy Daman Baggan Anuj Chaudhary Ketki Dave Siddharth Makkar Gul Panag Vinay Pathak Straight
1508,1508,1508,Aa Dekhen Zara,Jehangir Surti,"Neil Mukesh, Bipasha Basu, Rahul Dev, Sophie Choudry","Action, Thriller",Jehangir Surti Action Thriller Neil Mukesh Bipasha Basu Rahul Dev Sophie Choudry Aa Dekhen Zara
1509,1509,1509,Ek: The Power of One,Sangeeth Sivan,"Bobby Deol, Shriya Saran, Nana Patekar, Chunky Pandey, Pradeep, Kulbhushan Kharbanda, Jackie Shroff",Action Thriller,Sangeeth Sivan Action Thriller Bobby Deol Shriya Saran Nana Patekar Chunky Pandey Pradeep Kulbhushan Kharbanda Jackie Shroff Ek The Power of One
1510,1510,1510,8 x 10 Tasveer,Nagesh Kukunoor,"Akshay Kumar, Ayesha Takia, Sharmila Tagore, Javed Jaffrey",Thriller,Nagesh Kukunoor Thriller Akshay Kumar Ayesha Takia Sharmila Tagore Javed Jaffrey 8 x 10 Tasveer
1511,1511,1511,Ek Se Bure Do,Tarique,"Arshad Warsi, Anita Hassanandani, Rajpal Yadav, Govind Namdeo, Yashpal Sharma, Virendra Saxena, Vijay Raaz, Razzak Khan",Comedy,Tarique Comedy Arshad Warsi Anita Hassanandani Rajpal Yadav Govind Namdeo Yashpal Sharma Virendra Saxena Vijay Raaz Razzak Khan Ek Se Bure Do
1512,1512,1512,Pal Pal Dil Ke Saath,V Krishna Kumar,"Ajay Jadeja, Mahie Gill, Satish Shah, Sushma Seth, Vinod Kambli, Sylvie",Drama,V Krishna Kumar Drama Ajay Jadeja Mahie Gill Satish Shah Sushma Seth Vinod Kambli Sylvie Pal Pal Dil Ke Saath
1513,1513,1513,Coffee House,Gurbir Grewal,"Ashutosh Rana, Sakshi Tanwar, Harsh Chhaya",Drama,Gurbir Grewal Drama Ashutosh Rana Sakshi Tanwar Harsh Chhaya Coffee House
1514,1514,1514,Royal Utsav,Ravi K. Patwa,"Vikram Kumar, Monalisa, Sudesh Berry, Master Abhishek Sharma, Tripta Chopra, Antra Vishwas, Charu Arora",Historical Drama,Ravi K Patwa Historical Drama Vikram Kumar Monalisa Sudesh Berry Master Abhishek Sharma Tripta Chopra Antra Vishwas Charu Arora Royal Utsav
1515,1515,1515,Chowrasta Crossroads of Love,Anjan Dutt,"Victor Banerjee, Atul Kulkarni, Roopa Ganguly, Naved Aslam, Aparajita",Drama,Anjan Dutt Drama Victor Banerjee Atul Kulkarni Roopa Ganguly Naved Aslam Aparajita Chowrasta Crossroads of Love
1516,1516,1516,Meri Padosan,Prakash Saini,"Sarvar Ahuja, Saadhika Randhawa, Hina Tasleem, Sneha Dhabi, Sanjay Mishra, Ashok Bagla, Khayali",Comedy,Prakash Saini Comedy Sarvar Ahuja Saadhika Randhawa Hina Tasleem Sneha Dhabi Sanjay Mishra Ashok Bagla Khayali Meri Padosan
1517,1517,1517,Sikandar,Piyush Jha,"Parzan Dastur, Ayesha Kapur, R. Madhavan, Sanjay Suri",Social,Piyush Jha Social Parzan Dastur Ayesha Kapur R Madhavan Sanjay Suri Sikandar
1518,1518,1518,99,Raj and D.K.,"Kunal Khemu, Boman Irani, Soha Ali Khan, Cyrus Broacha, Mahesh Manjrekar, Vinod Khanna",Crime comedy,Raj and DK Crime comedy Kunal Khemu Boman Irani Soha Ali Khan Cyrus Broacha Mahesh Manjrekar Vinod Khanna 99
1519,1519,1519,"Suno Na, Ek Nanhi Awaaz[2]",Amy Thanawala,"Tara Sharma, Dharmendra Gohil, Rinku Patel, Avinash Tiwari",Drama,Amy Thanawala Drama Tara Sharma Dharmendra Gohil Rinku Patel Avinash Tiwari Suno Na Ek Nanhi Awaaz2
1520,1520,1520,Detective Naani,Romilla Mukherjee,"Ava Mukherjee,Zain Khan, Shweta Gulati, Amit Verma",Drama,Romilla Mukherjee Drama Ava MukherjeeZain Khan Shweta Gulati Amit Verma Detective Naani
1521,1521,1521,Yeh Pal Ho Na Ho kal[3],Ravi Pun,"Prakash Sagar, Rishabh, Tina Rana, Simran",Drama,Ravi Pun Drama Prakash Sagar Rishabh Tina Rana Simran Yeh Pal Ho Na Ho kal3
1522,1522,1522,Sanam Teri Kasam,Lawrence D'Souza,"Saif Ali Khan, Pooja Bhatt, Atul Agnihotri","Comedy, Romance",Lawrence DSouza Comedy Romance Saif Ali Khan Pooja Bhatt Atul Agnihotri Sanam Teri Kasam
1523,1523,1523,Team - The Force,Ajay Chandhok,"Sohail Khan, Amrita Arora, Yash Tonk",Action,Ajay Chandhok Action Sohail Khan Amrita Arora Yash Tonk Team  The Force
1524,1524,1524,Kal Kissne Dekha,Vivek Sharma,"Jackky Bhagnani, Vaishali Desai, Rishi Kapoor, Juhi Chawla, Riteish Deshmukh, Sanjay Dutt, Dalip Tahil","Romance, Drama, Social, Comedy",Vivek Sharma Romance Drama Social Comedy Jackky Bhagnani Vaishali Desai Rishi Kapoor Juhi Chawla Riteish Deshmukh Sanjay Dutt Dalip Tahil Kal Kissne Dekha
1525,1525,1525,Let's Dance,Aarif Sheikh,"Ajay Chaudhary, Gayatri Patel",Romance,Aarif Sheikh Romance Ajay Chaudhary Gayatri Patel Lets Dance
1526,1526,1526,Paying Guests,Paritossh Painter,"Shreyas Talpade, Javed Jaffrey, Aashish Chaudhary, Chunky Pandey, Vatsal Sheth, Johnny Lever, Celina Jaitly, Riya Sen, Neha Dhupia",Comedy,Paritossh Painter Comedy Shreyas Talpade Javed Jaffrey Aashish Chaudhary Chunky Pandey Vatsal Sheth Johnny Lever Celina Jaitly Riya Sen Neha Dhupia Paying Guests
1527,1527,1527,New York,Kabir Khan,"John Abraham, Katrina Kaif, Neil Mukesh, Irrfan Khan","Action Thriller, Romance",Kabir Khan Action Thriller Romance John Abraham Katrina Kaif Neil Mukesh Irrfan Khan New York
1528,1528,1528,Kambakkht Ishq,Sabbir Khan,"Akshay Kumar, Kareena Kapoor, Aftab Shivdasani, Amrita Arora, Javed Jaffrey, Kirron Kher, Boman Irani","Action, comedy, romance",Sabbir Khan Action comedy romance Akshay Kumar Kareena Kapoor Aftab Shivdasani Amrita Arora Javed Jaffrey Kirron Kher Boman Irani Kambakkht Ishq
1529,1529,1529,Sankat City,Pankaj Advani,"Kay Kay Menon, Anupam Kher, Rimi Sen, Chunky Pandey",Dark comedy,Pankaj Advani Dark comedy Kay Kay Menon Anupam Kher Rimi Sen Chunky Pandey Sankat City
1530,1530,1530,Shortkut,Neeraj Vora,"Akshaye Khanna, Arshad Warsi, Amrita Rao",Comedy,Neeraj Vora Comedy Akshaye Khanna Arshad Warsi Amrita Rao Shortkut
1531,1531,1531,Jashnn,Raksha Mistry & Hasnain S Hyderabadwala,"Adhyayan Suman, Anjana Sukhani, Shahana Goswami, Humayun Saeed",Musical,Raksha Mistry  Hasnain S Hyderabadwala Musical Adhyayan Suman Anjana Sukhani Shahana Goswami Humayun Saeed Jashnn
1532,1532,1532,Luck,Soham Shah,"Sanjay Dutt, Shruti Haasan, Imran Khan, Mithun Chakraborty, Danny Denzongpa, Ravi Kishan, Rati Agnihotri",Action thriller,Soham Shah Action thriller Sanjay Dutt Shruti Haasan Imran Khan Mithun Chakraborty Danny Denzongpa Ravi Kishan Rati Agnihotri Luck
1533,1533,1533,Love Aaj Kal,Imtiaz Ali,"Saif Ali Khan, Deepika Padukone, Rishi Kapoor, Rahul Khanna, Neetu Singh",Romance,Imtiaz Ali Romance Saif Ali Khan Deepika Padukone Rishi Kapoor Rahul Khanna Neetu Singh Love Aaj Kal
1534,1534,1534,Agyaat,Ram Gopal Varma,"Gautam Rode, Nitin Kumar Reddy, Priyanka Kothari",Horror,Ram Gopal Varma Horror Gautam Rode Nitin Kumar Reddy Priyanka Kothari Agyaat
1535,1535,1535,Chal Chalein,Ujjwal Singh,"Mithun Chakraborty, Rati Agnihotri, Shilpa Shukla, Mukesh Khanna",Social,Ujjwal Singh Social Mithun Chakraborty Rati Agnihotri Shilpa Shukla Mukesh Khanna Chal Chalein
1536,1536,1536,Teree Sang,Satish Kaushik,"Ruslaan Mumtaz, Sheena Shahabadi, Neena Gupta",Drama,Satish Kaushik Drama Ruslaan Mumtaz Sheena Shahabadi Neena Gupta Teree Sang
1537,1537,1537,Kaminey,Vishal Bhardwaj,"Shahid Kapoor, Priyanka Chopra, Amole Gupte",Drama,Vishal Bhardwaj Drama Shahid Kapoor Priyanka Chopra Amole Gupte Kaminey
1538,1538,1538,Life Partner,Rumi Jaffrey,"Govinda, Fardeen Khan, Tusshar Kapoor, Genelia D'Souza, Prachi Desai, Amrita Rao, Anupam Kher","Comedy, romance",Rumi Jaffrey Comedy romance Govinda Fardeen Khan Tusshar Kapoor Genelia DSouza Prachi Desai Amrita Rao Anupam Kher Life Partner
1539,1539,1539,Phir Kabhi,V. K. Prakash,"Mithun Chakraborty, Dimple Kapadia, Rati Agnihotri",Romance,V K Prakash Romance Mithun Chakraborty Dimple Kapadia Rati Agnihotri Phir Kabhi
1540,1540,1540,Daddy Cool,K. Murli Manohar Rao,"Suniel Shetty, Aftab Shivdasani, Aarti Chabria, Aashish Chaudhary, Javed Jaffrey, Rajpal Yadav, Sophie Chaudhry, Tulip Joshi, Chunky Pandey, Prem Chopra, Kim Sharma",Comedy,K Murli Manohar Rao Comedy Suniel Shetty Aftab Shivdasani Aarti Chabria Aashish Chaudhary Javed Jaffrey Rajpal Yadav Sophie Chaudhry Tulip Joshi Chunky Pandey Prem Chopra Kim Sharma Daddy Cool
1541,1541,1541,Kisaan,Puneet Sira,"Jackie Shroff, Sohail Khan, Arbaaz Khan, Diya Mirza, Nauheed Cyrusi",Social,Puneet Sira Social Jackie Shroff Sohail Khan Arbaaz Khan Diya Mirza Nauheed Cyrusi Kisaan
1542,1542,1542,Love Khichdi,Srinivas Bhashyam,"Randeep Hooda, Rituparna Sengupta, Divya Dutta",Comedy,Srinivas Bhashyam Comedy Randeep Hooda Rituparna Sengupta Divya Dutta Love Khichdi
1543,1543,1543,Quick Gun Murugun,Shashanka Ghosh,"Rajendra Prasad, Sandhya Mridul, Nassar",Comedy,Shashanka Ghosh Comedy Rajendra Prasad Sandhya Mridul Nassar Quick Gun Murugun
1544,1544,1544,Toss,Ramesh Khatkar,"Prashant Raj Sachdev, Ashmit Patel, Rannvijay Singh",Thriller,Ramesh Khatkar Thriller Prashant Raj Sachdev Ashmit Patel Rannvijay Singh Toss
1545,1545,1545,Yeh Mera India,N. Chandra,"Anupam Kher, Perizaad Zorabian, Purab Kohli, Rajpal Yadav, Sarika, Seema Biswas",Social,N Chandra Social Anupam Kher Perizaad Zorabian Purab Kohli Rajpal Yadav Sarika Seema Biswas Yeh Mera India
1546,1546,1546,"Three: Love, Lies, Betrayal",Vishal Pandya,"Aashish Chaudhary, Akshay Kapoor Nausheen Ali Sardar",Thriller,Vishal Pandya Thriller Aashish Chaudhary Akshay Kapoor Nausheen Ali Sardar Three Love Lies Betrayal
1547,1547,1547,Aagey Se Right,Indrajit Nattoji,"Shreyas Talpade, Shiv Panditt, Mahi Gill, Kay Kay Menon, Shruti Seth, Shenaz Treasurywala",Comedy,Indrajit Nattoji Comedy Shreyas Talpade Shiv Panditt Mahi Gill Kay Kay Menon Shruti Seth Shenaz Treasurywala Aagey Se Right
1548,1548,1548,Chintu Ji,Ranjit Kapoor,"Rishi Kapoor, Priyanshu Chatterjee, Kulraj Randhawa",Comedy,Ranjit Kapoor Comedy Rishi Kapoor Priyanshu Chatterjee Kulraj Randhawa Chintu Ji
1549,1549,1549,Fox,Deepak Tijori,"Arjun Rampal, Sagarika Ghatge, Udita Goswami, Sunny Deol, Vipul Gupta",Drama,Deepak Tijori Drama Arjun Rampal Sagarika Ghatge Udita Goswami Sunny Deol Vipul Gupta Fox
1550,1550,1550,Aamras,Rupali Guha,"Jiya Sarang, Pari Sehgal, Rakhi Chadda, Sanya Balsara, Zarina Wahab, Reema, Sukanya Kulkarni, Shubhi, Vikram Kapadia, Usha Bachani, Sonali Sachdev, Meher, Sunil Sinha, Manoj Pahwa",Drama,Rupali Guha Drama Jiya Sarang Pari Sehgal Rakhi Chadda Sanya Balsara Zarina Wahab Reema Sukanya Kulkarni Shubhi Vikram Kapadia Usha Bachani Sonali Sachdev Meher Sunil Sinha Manoj Pahwa Aamras
1551,1551,1551,Baabarr,Ashu Trikha,"Soham Deepak, Mithun Chakraborty, Urvashi Sharma",Action,Ashu Trikha Action Soham Deepak Mithun Chakraborty Urvashi Sharma Baabarr
1552,1552,1552,Phir Kabhi,Pradeep Guha,"Mithun Chakraborty, Dimple Kapadia, Gulshan Grover, Rati Agnihotri",Drama,Pradeep Guha Drama Mithun Chakraborty Dimple Kapadia Gulshan Grover Rati Agnihotri Phir Kabhi
1553,1553,1553,Vaada Raha,Samir Karnik,"Bobby Deol, Kangana Ranaut, Dwij Yadav, Atul Agnihotri",Romance,Samir Karnik Romance Bobby Deol Kangana Ranaut Dwij Yadav Atul Agnihotri Vaada Raha
1554,1554,1554,Dil Bole Hadippa!,Anurag Singh,"Shahid Kapoor, Rani Mukerji, Anupam Kher, Dalip Tahil, Rakhi Sawant, Sherlyn Chopra","Romantic comedy, sports",Anurag Singh Romantic comedy sports Shahid Kapoor Rani Mukerji Anupam Kher Dalip Tahil Rakhi Sawant Sherlyn Chopra Dil Bole Hadippa
1555,1555,1555,Wanted,Prabhu Deva,"Salman Khan, Ayesha Takia, Prakash Raj, Vinod Khanna, Mahesh Manjrekar","Action, romance",Prabhu Deva Action romance Salman Khan Ayesha Takia Prakash Raj Vinod Khanna Mahesh Manjrekar Wanted
1556,1556,1556,Blue Oranges,Rajesh Ganguly,"Rajat Kapoor, Shishir Sharma, Aham Sharma, Puja Kanwal, Rati Agnihotri, Harsh Chhaya",Thriller,Rajesh Ganguly Thriller Rajat Kapoor Shishir Sharma Aham Sharma Puja Kanwal Rati Agnihotri Harsh Chhaya Blue Oranges
1557,1557,1557,What's Your Raashee?,Ashutosh Gowarikar,"Harman Baweja, Priyanka Chopra",Romantic comedy,Ashutosh Gowarikar Romantic comedy Harman Baweja Priyanka Chopra Whats Your Raashee
1558,1558,1558,Anjaana Anjaani,Siddharth Anand,"Ranbir Kapoor, Priyanka Chopra, Zayed Khan",Romance,Siddharth Anand Romance Ranbir Kapoor Priyanka Chopra Zayed Khan Anjaana Anjaani
1559,1559,1559,Khichdi: The Movie,Aatish Kapadia,"Supriya Pathak, Anang Desai, Rajeev Mehta, Jamnadas Majethia, Nimisha Vakharia",Comedy,Aatish Kapadia Comedy Supriya Pathak Anang Desai Rajeev Mehta Jamnadas Majethia Nimisha Vakharia Khichdi The Movie
1560,1560,1560,Crook,Mohit Suri,"Emraan Hashmi, Neha Sharma",Thriller,Mohit Suri Thriller Emraan Hashmi Neha Sharma Crook
1561,1561,1561,Do Dooni Chaar,Habib Faisal,"Rishi Kapoor, Neetu Singh",Comedy,Habib Faisal Comedy Rishi Kapoor Neetu Singh Do Dooni Chaar
1562,1562,1562,Aakrosh,Priyadarshan,"Ajay Devgn, Akshaye Khanna, Bipasha Basu, Reema Sen, Paresh Rawal",Thriller,Priyadarshan Thriller Ajay Devgn Akshaye Khanna Bipasha Basu Reema Sen Paresh Rawal Aakrosh
1563,1563,1563,Pusher,Assad Raja,"Mahima Chaudhry, Pasha Bocarie, Marc Anwar, Assad Raja","Action, Drama",Assad Raja Action Drama Mahima Chaudhry Pasha Bocarie Marc Anwar Assad Raja Pusher
1564,1564,1564,Knock Out,Mani Shankar,"Sanjay Dutt, Kangana Ranaut, Irrfan Khan, Gulshan Grover",Action,Mani Shankar Action Sanjay Dutt Kangana Ranaut Irrfan Khan Gulshan Grover Knock Out
1565,1565,1565,Kajraare,Pooja Bhatt,"Himesh Reshammiya, Mona Laizza",Romance,Pooja Bhatt Romance Himesh Reshammiya Mona Laizza Kajraare
1566,1566,1566,Ramayana: The Epic,Cheetan Desai,"Manoj Bajpai, Juhi Chawla",Animation,Cheetan Desai Animation Manoj Bajpai Juhi Chawla Ramayana The Epic
1567,1567,1567,Hisss,Jennifer Lynch,"Mallika Sherawat, Irrfan Khan",Horror/Thriller,Jennifer Lynch HorrorThriller Mallika Sherawat Irrfan Khan Hisss
1568,1568,1568,Jhootha Hi Sahi,Abbas Tyrewala,"John Abraham, Pakhi Tyrewala",Romance,Abbas Tyrewala Romance John Abraham Pakhi Tyrewala Jhootha Hi Sahi
1569,1569,1569,Rakta Charitra,Ram Gopal Verma,"Vivek Oberoi, Sudeep, Shatrughan Sinha",Biographical,Ram Gopal Verma Biographical Vivek Oberoi Sudeep Shatrughan Sinha Rakta Charitra
1570,1570,1570,Maalik Ek,Deepak Balraj Vij,"Jackie Shroff, Divya Dutta","Biographical, Animation",Deepak Balraj Vij Biographical Animation Jackie Shroff Divya Dutta Maalik Ek
1571,1571,1571,Nakshatra,Mohan Savalkar,"Anupam Kher, Shubh, Sabina Sheema",Romance,Mohan Savalkar Romance Anupam Kher Shubh Sabina Sheema Nakshatra
1572,1572,1572,Golmaal 3,Rohit Shetty,"Ajay Devgn, Mithun Chakraborty, Tusshar Kapoor, Arshad Warsi, Shreyas Talpade, Kareena Kapoor, Kunal Khemu",Comedy,Rohit Shetty Comedy Ajay Devgn Mithun Chakraborty Tusshar Kapoor Arshad Warsi Shreyas Talpade Kareena Kapoor Kunal Khemu Golmaal 3
1573,1573,1573,Action Replayy,Vipul Shah,"Akshay Kumar, Aishwarya Rai, Neha Dhupia, Randhir Kapoor",Comedy,Vipul Shah Comedy Akshay Kumar Aishwarya Rai Neha Dhupia Randhir Kapoor Action Replayy
1574,1574,1574,Dunno Y... Na Jaane Kyon,Sanjay Sharma,"Aryan Vaid, Kapil Sharma, Rituparna Sengupta, Helen, Zeenat Aman",Romance,Sanjay Sharma Romance Aryan Vaid Kapil Sharma Rituparna Sengupta Helen Zeenat Aman Dunno Y Na Jaane Kyon
1575,1575,1575,A Flat,Raaj Verma,"Sanjay Suri, Jimmy Shergill",Thriller,Raaj Verma Thriller Sanjay Suri Jimmy Shergill A Flat
1576,1576,1576,Ramaa: The Saviour,Haadi Abrar,"Sahil Khan, Tanushree Dutta, Dalip Singh Rana","Action, Adventure",Haadi Abrar Action Adventure Sahil Khan Tanushree Dutta Dalip Singh Rana Ramaa The Saviour
1577,1577,1577,Guzaarish,Sanjay Leela Bhansali,"Hrithik Roshan, Aishwarya Rai",Romance,Sanjay Leela Bhansali Romance Hrithik Roshan Aishwarya Rai Guzaarish
1578,1578,1578,"Shahrukh Bola ""Khoobsurat Hai Tu""",Makrand Deshpande,"Preetika Chawla, Afzaal Khan, Shahrukh Khan, Kay Kay Menon",Thriller,Makrand Deshpande Thriller Preetika Chawla Afzaal Khan Shahrukh Khan Kay Kay Menon Shahrukh Bola Khoobsurat Hai Tu
1579,1579,1579,Diwangi Ne Had Kar Di,Jiten Purohit,"Aditya Raj Kapoor, Deep, Ashhmita",Romance / Thriller,Jiten Purohit Romance  Thriller Aditya Raj Kapoor Deep Ashhmita Diwangi Ne Had Kar Di
1580,1580,1580,Allah Ke Banday,Faruk Kabir,"Sharman Joshi, Naseeruddin Shah, Faruk Kabir",Thriller,Faruk Kabir Thriller Sharman Joshi Naseeruddin Shah Faruk Kabir Allah Ke Banday
1581,1581,1581,Break Ke Baad,Danish Aslam,"Imran Khan, Deepika Padukone",Romance,Danish Aslam Romance Imran Khan Deepika Padukone Break Ke Baad
